site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,orientation_of_transect,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,distance_from_shore (m),distance_from_nearest_river (km),distance_to_nearest_popn (km),errors,what_errors,year,date,depth (m),time_of_day_work_began,time_of_day_work_ended,method_used_to_determine_location (archived field),river_mouth_width,weather,air_temp (C),water_temp_at_surface (C),water_temp_at_3_m (C),water_temp_at_10_m (C),approx_popn_size_x_1000,horizontal_visibility_in_water (m),best_reef_area,why_was_this_site_selected,sheltered_or_exposed,any_major_storms_in_last_years,when_storms,overall_anthro_impact,what_kind_of_impacts (archived field),siltation,dynamite_fishing,poison_fishing,aquarium_fish_collection,harvest_of_inverts_for_food,harvest_of_inverts_for_curio,tourist_diving_snorkeling,sewage_pollution,industrial_pollution,commercial_fishing,live_food_fishing,artisinal_recreational,other_forms_of_fishing (archived field),other_fishing (archived field),yachts,level_of_other_impacts (archived field),other_impacts,is_site_protected,is_protection_enforced,level_of_poaching,spearfishing,banned_commercial_fishing,recreational_fishing,invertebrate_shell_collection,anchoring,diving,other_specify,nature_of_protection (archived field),site_comments,substrate_comments,fish_comments,inverts_comments,comments_from_organism_sheet (archived field),grouper_size (archived field),percent_bleaching (archived field),percent_colonies_bleached (archived field),percent_of_each_colony (archived field),suspected_disease (archived field),rare_animals_details,submitted_by (archived field)
de6d5763-c4d4-4645-b175-2d16500efaf1,83893c6e-7ef0-4f1e-bbef-7e28657a1b68,146.59.12.0E.18.25.54.0S,Kelso Reef - Kelso B (Back reef slope) Site 1,NS,"-18.431667, 146.986667",146,59,12.0,E,18,25,54.0,S,Australia,Queensland,Townsville,Indo-Pacific,88676.0,89.0,89.0,true,did not record fish,2008,27-April-08,5.0,11:00 am,12:00 pm,"",101-500m,Sunny,"","","","",143.0,10.0,Yes,accessibility,Exposed,Yes,3/1/06,Low,"",Occasionally,None,None,None,None,None,None,None,None,None,None,None,"","",Few,"","",true,Yes,None,Yes,Yes,Yes,Yes,Yes,No,"","",Green Zone,"","6 anemones, 1 trochus, 1 drupella scar","","","","","","",0,0,""
f5707be2-dfa9-4389-a4a0-4b4c08f6985d,838aedb6-3c74-4fb8-ac62-020aab023063,151.55.3.7E.23.26.2.4S,Heron Reef - Coral Grotto (Back reef slope) Site 1,"","-23.434, 151.917694",151,55,3.7,E,23,26,2.4,S,Australia,"","",Indo-Pacific,"","","",true,no site description; did not record fish,2013,04-November-13,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","1 trochus, 1 anemone","","","","","","","1,1,0,0",0,""
06f5c90e-8dbe-4c38-b2df-ca32c78eea00,83ce40f3-a5d1-4ab8-b81e-dde1bbbb9fa3,153.31.34.0E.27.24.51.5S,Shag Rock Island - Shag Rock East (Fringing reef seaward) Site 1,"","-27.414306, 153.526111",153,31,34.0,E,27,24,51.5,S,Australia,"","",Indo-Pacific,"","","","","",2018,26-August-18,9.0,10:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",2 drupella,"","","","","","","",""
5c7e7b9e-d804-4e90-bd6d-c7a5682edcb5,83d5667d-49ab-4215-9d76-08783807b096,151.55.25.7E.23.27.17.3S,Heron Reef - Canyons (Back reef slope) Site 1,"","-23.454806, 151.923806",151,55,25.7,E,23,27,17.3,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2019,26-October-19,9.0, 3:40 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
ebd4586d-2d44-46cb-8246-5185e79084db,83f8659d-833a-436b-bf2e-73f0451a573c,146.29.0.72E.18.34.36.84S,Palm Island Reefs - Orpheus Island (Cattle Bay) Site 2,"","-18.5769, 146.483533",146,29,0.72,E,18,34,36.84,S,Australia,"","",Indo-Pacific,"","","","","",2019,24-September-19,2.0,11:30 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,"","","","","","","","",""
98c66afb-ff4a-40b5-89f4-22a5774db1c9,84132a2d-c2bf-4fc7-8725-aa7861f11d55,145.33.28.8E.16.22.37.8S,Low Isles Reef - Low Isles (Fringing reef leeward) Site 2,"","-16.377167, 145.558",145,33,28.8,E,16,22,37.8,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,14816.0,14.8,14.8,false,"",2010,07-February-10,2.0,"","",Gps,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","1,0,3,0",0,""
8ce591a6-a0cb-4f8c-a966-93d851965843,841a38a3-7966-4917-9f8f-1f9d67f74c5a,153.12.3.42E.26.39.15.18S,Mooloolaba MEAM - MEAM Outer Gneerings Site 3,"","-26.654217, 153.200951",153,12,3.42,E,26,39,15.18,S,Australia,"","",Indo-Pacific,"","","","","",2022,19-February-22,18.0, 9:18 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","18 drupella; Coral disease population = 1%/1%/1%/1%, Coral disease colony = 5%/10%/3%/2%","","","","","","","",""
432a9b0b-1fc5-426e-9343-3478177c8360,8447f494-f949-4f3f-9140-73d13ddac34d,153.28.33.0E.28.6.33.0S,Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1,"","-28.109167, 153.475833",153,28,33.0,E,28,6,33.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2009,22-December-09,10.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","",0,0,""
d3495ba6-373b-4e43-8bb7-a6c2250d2171,8473928c-3928-466d-ab99-d2e76a29a41f,153.22.14.5E.27.30.7.9S,Peel Island - Peel Island East (Fringing reef leeward) Site 1,"","-27.502194, 153.370694",153,22,14.5,E,27,30,7.9,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2016,20-November-16,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Wobbegong in 75-95m section,"","","","","","","","",""
c6b35076-7a55-4d31-bf94-b50d366fc5a0,84fcf120-61a8-456c-9001-7ff7afc59e5c,148.52.33.0E.20.2.20.4S,Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 3,"","-20.039, 148.875833",148,52,33.0,E,20,2,20.4,S,Australia,"","",Indo-Pacific,"","","",true,"no site description, no belt report",2016,24-April-16,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
5328fe13-6e36-4c72-89a2-698f3214dbfa,8541168e-9c29-416b-8b43-0940271c1303,153.22.30.9E.27.30.0.0S,Peel Island - Peel Island Northeast (Reef flat) Site 1,"","-27.5, 153.37525",153,22,30.9,E,27,30,0.0,S,Australia,"","",Indo-Pacific,"","","","","",2020,26-May-20,5.0, 2:04 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony =5%/6%/5%/0,"","","","","","","",""
78da1079-0327-4313-99d0-513c3f8f2744,856e61d3-24fb-47d4-b111-f484be31c4b0,153.13.40.2E.27.25.28.4S,Green Island - Green Island West (Fringing reef leeward) Site 1,"","-27.424556, 153.227833",153,13,40.2,E,27,25,28.4,S,Australia,Queensland,South East,Indo-Pacific,"","","","","",2023,11-April-23,5.0, 8:55 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
e60203f8-c380-4211-bc90-fcd5c43c1449,861c2437-b352-4d07-b8b5-718d9eaedfb0,153.14.35.4E.27.20.50.0S,Mud Island - Coral Galore (Fringing reef leeward) Site 1,"","-27.347222, 153.243167",153,14,35.4,E,27,20,50.0,S,Australia,Queensland,South East,Indo-Pacific,"","","","","",2020,08-May-20,4.0, 1:02 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
55d44f1e-75ff-4c86-a287-562d2086c3ed,869f5e0d-bf8e-490b-9de9-4356c1057807,153.6.54.0E.26.21.45.0S,Jew Shoal - The Pinnacles (The Pin) (Other) Site 2,"","-26.3625, 153.115",153,6,54.0,E,26,21,45.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2019,05-August-19,9.0,10:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","2 drupella; Coral disease population = 0/0/1%/1%, Coral disease colony = 0/1%/2%/4%","","","","","","","",""
607ff1c6-7a9e-40bb-9e1e-9b9b832bc727,86e293c6-9ac1-4c76-9826-c36475c3e065,153.13.58.9E.27.23.56.91S,St Helena - Ray of Sunshine Site 1,"","-27.399142, 153.233027",153,13,58.9,E,27,23,56.91,S,Australia,"","",Indo-Pacific,"","","","","",2021,02-March-21,3.0, 9:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","1 drupella; Coral disease population = 0/2%/2%/2%, Coral disease colony = 0/2%/2%/2%","","","","","","","",""
eb2eece2-6325-4914-88b6-194d4b20f050,87e9d0ff-0b55-4ceb-aac4-eb8ca451f613,153.8.7.36E.26.41.0.91S,Mooloolah River - La Balsa Site 1,"","-26.683585, 153.135379",153,8,7.36,E,26,41,0.91,S,Australia,"","",Indo-Pacific,"","","","","",2019,04-November-19,4.0, 1:55 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
7c9f801e-dffe-46b0-a436-db1f7895ed5b,87ed67ca-2687-427f-8fc4-20af9477c4fa,147.31.16.2E.18.47.41.7S,Wheeler Reef - The Mooring (Back reef slope) Site 1,"","-18.794917, 147.521167",147,31,16.2,E,18,47,41.7,S,Australia,Queensland,Townsville,Indo-Pacific,"","","",true,"no site description, no fish survey",2017,08-July-17,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
6816ee22-9fdf-4f2f-97f7-dd0fab7c0145,88239a9d-af3f-45e0-9b15-447337296d7c,151.56.0.2E.23.26.3.5S,Heron Reef- Libby's Lair (Back reef slope) Site 1,"","-23.434306, 151.933389",151,56,0.2,E,23,26,3.5,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2014,12-November-14,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
432a9b0b-1fc5-426e-9343-3478177c8360,8872c721-6a31-4346-8bec-bca61e0ca86c,153.28.33.0E.28.6.33.0S,Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 1,"","-28.109167, 153.475833",153,28,33.0,E,28,6,33.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,"no site description, no belt report",2017,27-March-17,12.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
fec69b28-9a50-4dc0-abc2-53cd158d9176,88a5c666-e150-42fc-a616-5a7f74c57142,149.27.53.8E.20.44.15.7S,Wigton Island Reefs - Pioneer Reef (Fringing reef leeward) Site 2,"","-20.737694, 149.464944",149,27,53.8,E,20,44,15.7,S,Australia,Queensland,Mackay Whitsunday,Indo-Pacific,"","","",true,"no site description, no fish survey",2016,27-March-16,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
14052e69-ab1f-4fbb-aa71-155492a79a0e,88e0c7d4-9c29-4633-b3aa-17fc80359313,151.55.29.8E.23.26.1.2S,Heron Reef - Coral Cascade (Back reef slope) Site 1,"","-23.433667, 151.924944",151,55,29.8,E,23,26,1.2,S,Australia,"","",Indo-Pacific,"","","","","",2020,04-November-20,6.0,12:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","Coral disease population = 5%/10%/15%/20%, Coral disease colony = 7%/7%/11%/16%","","","","","","","",""
7c778c77-a8e0-416a-bf3d-191b10c83030,89b8b36a-b7ce-47be-8049-0b68e4b4309f,153.29.2.4E.26.58.39.7S,Flinders Reef - Nursery (Back reef slope) Site 2,"","-26.977694, 153.484",153,29,2.4,E,26,58,39.7,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2019,26-May-19,9.0,11:30 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,16 drupella; Coral disease colony = 1% in S1,"","","","","","","",""
27f3b8a3-e0d8-46e7-8871-837496416658,8a0f5e35-b5ce-4ff4-a5c9-ff72db43c0d4,153.9.28.3E.26.45.6.0S,Currimundi Reef - Currimundi Reef (Other) Site 1/3,"","-26.751667, 153.157861",153,9,28.3,E,26,45,6.0,S,Australia,"","",Indo-Pacific,"","","","","",2019,09-March-19,9.0,11:17 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 1% in S4,"","","","","","","",""
e0fe0963-fc55-4f73-8abf-f124f4ddc9e4,8a1a4f18-dfc0-469d-b54e-13be74f0c7cd,145.59.25.73E.16.55.30.5S,Fitzroy Island -  White Rock Site 1,"","-16.92514, 145.99048",145,59,25.73,E,16,55,30.5,S,Australia,"","",Indo-Pacific,"","","","","",2021,21-November-21,5.0, 9:40 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",2 drupella,"","","","","","","",""
7814ab61-7c43-407a-8cbd-c930d1a085b4,8a2ce028-1bd9-494b-9771-ea5de52f735e,146.52.13.0E.19.8.54.0S,Magnetic Island Reefs - Alma Bay (Fringing reef leeward) Site 1,"","-19.148333, 146.870278",146,52,13.0,E,19,8,54.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2022,23-October-22,5.0,10:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",23 drupella,"","","","","","","",""
10fdbdfd-b692-4904-9640-3bc1e7614bb0,8a4399d6-052f-40ba-bc73-2cf3f66c7bd4,153.6.46.6E.26.36.54.1S,Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Back reef slope) Site 2,"","-26.615028, 153.112944",153,6,46.6,E,26,36,54.1,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2013,15-September-13,10.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",2 anemones,"","","","","","","1,4,1,2",0,""
603046e8-a1d4-4bd9-af4f-ff4b1388bba0,8a7d4e98-9fd8-48c4-b429-d91a8da743c4,145.51.50.4E.16.14.30.0S,Opal Reef - Bashful Bommie (Back reef slope) Site 1,EW,"-16.241667, 145.864",145,51,50.4,E,16,14,30.0,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,55560.0,46.3,64.8,true,no site description or substrate,2012,23-June-12,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","0,2,3,0",0,""
1ba7cbe6-e672-4809-8cbf-3276d20aa1be,8a801064-d4c1-4383-bdd3-f7bce571f955,153.33.25.0E.27.23.48.0S,Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1,"","-27.396667, 153.556944",153,33,25.0,E,27,23,48.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2014,23-November-14,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","",Hawksbill Turtle and WobbeDom. Algae 1 AsparagopsisDom. Algae 2 Unknown red (photp 8 - 9)Dom. Algae 3 Coralline algae,""
e661564b-fb52-4fa8-b730-4c2777499a46,8ab6fa93-605f-43f8-9397-55bc47eaf6b2,149.9.57.4E.19.44.44.8S,Hardy Reef - Hardy Reef (Back reef wall) Site 1,NS,"-19.745778, 149.165944",149,9,57.4,E,19,44,44.8,S,Australia,Queensland,Airlie Beach,Indo-Pacific,74080.0,77.0,75.0,true,did not record fish,2008,25-May-08,5.0,11:20 am,12:00 pm,"",11-50m,Sunny,"","","","",3.0,20.0,"",accessibility,"","","",Low,"",Never,None,None,None,None,None,Medium,None,None,None,None,None,"","",None,"","",true,"","",Yes,Yes,Yes,Yes,Yes,No,"","","no poaching, but fishermen skirt the reef area; Green Zone","","","","","","","","",0,0,""
f0b69b5b-338d-4a27-9746-d757b0cce034,8bf426df-b74c-4e2a-a52b-0f445a13de2b,145.33.28.8E.16.22.37.8S,Low Isles Reef - Low Isles (Fringing reef leeward) Site 1,"","-16.377167, 145.558",145,33,28.8,E,16,22,37.8,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,14816.0,14.8,14.8,true,did not record fish,2015,02-August-15,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
fab4bbc0-dfc1-4786-a86f-632a577f03e4,8c338db1-8af7-4702-9b02-852caad651ea,151.55.45.1E.23.27.37.4S,Heron Reef - Harry's Bommie (Fringing reef seaward) Site 1,"","-23.460389, 151.929194",151,55,45.1,E,23,27,37.4,S,Australia,"","",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,18-September-16,7.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",lots of big fishes (coral trout humphead parrot) >50cm.,"","","","","","","","",""
83cea4f7-ad53-4956-8907-aa32a4ab81a6,8c53df86-cd21-41b5-afb7-cabc55c92df9,153.25.15.0E.27.56.23.0S,Gold Coast Seaway Reefs - South-West Wall (Fringing reef leeward) Site 1,"","-27.939722, 153.420833",153,25,15.0,E,27,56,23.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2021,17-May-21,4.0,10:15 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
6f501a45-e195-43b5-8f48-e2eae84d16b3,8c54792b-96e8-44fd-84ef-f4a42dd222a7,146.50.49.0E.19.10.9.0S,Magnetic Island Reefs - Nelly Bay (Fringing reef leeward) Site 1,NS,"-19.169167, 146.846944",146,50,49.0,E,19,10,9.0,S,Australia,Queensland,Magnetic Island,Indo-Pacific,25.0,8.0,8.0,true,did not record fish,2015,24-October-15,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
0b7913b9-dec0-4a95-b8e4-513f5aceece5,8c766401-e168-4ce9-927d-ca1572d4fef3,145.49.59.0E.16.15.0.0S,Opal Reef - SNO (South North Opal) (Back reef crest) Site 1,"","-16.25, 145.833056",145,49,59.0,E,16,15,0.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2011,26-March-11,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","3 drupella, 1 drupella scar, 1 anemone, disease % per segment: 0,3,3,6","","","","","","","","",""
1ec402ef-fcdb-472e-91b6-8fc7a8333d5c,8ce62dc7-a0d2-461c-8e7e-c2e9bb125372,152.56.17.2E.25.15.47.0S,Big Woody Island - Big Woody Conservation Park Zone (Fringing reef leeward) Site 3,"","-25.263056, 152.938111",152,56,17.2,E,25,15,47.0,S,Australia,Queensland,Burnett Mary,Indo-Pacific,"","","",true,no site description,2017,18-June-17,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",1 stingray on transect 2,"","","","","","","","",""
d980b5a7-9a13-4d7f-98ed-a8db685c4f44,8d311b5b-798a-44d2-ae57-0ee43ccd1006,151.56.11.49E.23.26.7.2S,Heron Reef -  Libby's Lair Site 1,"","-23.435334, 151.936525",151,56,11.49,E,23,26,7.2,S,Australia,"","",Indo-Pacific,"","","","","",2019,27-October-19,9.0, 1:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 1%/1%/2%/0,"","","","","","","",""
62e70a0d-efd2-423f-8275-b26abd259381,8d55d0e2-06ba-4585-9650-f893a7141cbb,148.53.26.76E.20.4.56.21S,Black Island - Black Island West Site 1,"","-20.08228, 148.890766",148,53,26.76,E,20,4,56.21,S,Australia,"","",Indo-Pacific,"","","","","",2021,01-December-21,3.0,10:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
8a55aaae-8587-4061-8bc2-f03618acc319,8d93822c-a14e-4b10-81ed-d2744b9563a1,146.50.49.0E.19.10.9.0S,Magnetic Island Reefs - Nelly Bay (Fringing reef leeward) Site 2,"","-19.169167, 146.846944",146,50,49.0,E,19,10,9.0,S,Australia,Queensland,Townsville,Indo-Pacific,150.0,8.0,8.0,true,no site description; did not record fish,2013,21-April-13,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","3 trochus, 23 drupella","","","","","","","1,1,0,0",0,""
2bebe2ee-ebbe-4a4b-a082-dc50493e26c2,8de6ef53-9ca9-4185-84b7-99998d563529,148.52.33.0E.20.2.20.4S,Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 2,"","-20.039, 148.875833",148,52,33.0,E,20,2,20.4,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2014,12-July-14,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
8dd6c83c-a9f5-4cf5-b4f8-cac5d3261f4e,8e069793-ce9f-4824-9dac-7aa14c1cb234,153.9.38.9E.26.38.42.0S,Inner Gneerings - The Caves (Other) Site 2,"","-26.645, 153.160806",153,9,38.9,E,26,38,42.0,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2015,07-March-15,9.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT - Ascidians. DA#1 Turf AlgaeDA#2 Diplosoma FirensDA#3 Asparagopsis,"","","","","","","","",""
